thinkBack: Stock quote and option quote for SPY on 10/26/13 12:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
175.95,+.80,"93,625,090",175.51,176.00,175.17

Theo parameters
Theo date,Theo stock price,Theo volatility
11/2/13,+.00,+0.00%

OCT4 13  (0)  100 (Weeklys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.73,.04,-.02,.23,.15,7.30,14.56%,69.72%,30.28%,57.67%,0,"6,270",5.95,1.35,7.07,7.53,DEC 13,170,1.57,1.79,-.27,.03,-.03,.23,-.08,1.68,13.92%,29.37%,70.63%,55.92%,0,"4,886",0,1.68
.69,.04,-.02,.24,.15,6.51,14.13%,66.59%,33.41%,63.47%,0,"3,603",4.95,1.555,6.28,6.73,DEC 13,171,1.80,2.02,-.31,.04,-.03,.24,-.09,1.91,13.59%,32.70%,67.30%,62.12%,0,"3,340",0,1.91
.66,.04,-.03,.25,.15,5.74,13.68%,63.18%,36.82%,69.78%,0,"2,489",3.95,1.785,5.56,5.91,DEC 13,172,2.07,2.29,-.34,.04,-.03,.26,-.10,2.18,13.28%,36.38%,63.62%,68.93%,0,"1,325",0,2.18
.62,.04,-.03,.26,.14,5.02,13.30%,59.39%,40.61%,76.75%,0,"2,332",2.95,2.065,4.85,5.18,DEC 13,173,2.38,2.60,-.38,.04,-.03,.26,-.11,2.49,13.00%,40.35%,59.65%,76.24%,0,388,0,2.49
.58,.05,-.03,.27,.13,4.32,12.86%,55.33%,44.67%,84.14%,0,"1,571",1.95,2.365,4.14,4.49,DEC 13,174,2.73,2.95,-.42,.04,-.03,.27,-.12,2.84,12.72%,44.59%,55.41%,83.99%,0,205,0,2.84
.53,.05,-.03,.27,.13,3.66,12.43%,50.94%,49.06%,92.07%,0,"2,315",.95,2.71,3.48,3.84,DEC 13,175,3.06,3.42,-.47,.05,-.03,.28,-.13,3.24,12.48%,49.07%,50.93%,92.10%,4,143,0,3.24
.28,.04,-.02,.23,.07,1.30,10.92%,26.78%,73.22%,56.87%,1,"3,528",0,1.30,1.19,1.41,DEC 13,180,3.97,8.16,-.70,.04,-.03,.24,-.20,6.06,11.70%,71.95%,28.05%,59.51%,0,10,4.05,2.015
.10,.02,-.01,.12,.03,.33,10.31%,9.24%,90.76%,19.36%,0,13,0,.33,.22,.44,DEC 13,185,7.93,12.47,-.85,.03,-.02,.16,-.25,10.20,12.38%,86.70%,13.30%,27.85%,0,2,9.05,1.15
.24,.02,-.05,.21,.06,2.43,26.43%,20.69%,79.31%,43.44%,0,421,0,2.435,0,4.87,DEC 13,190,12.75,17.38,-.90,.02,-.02,.12,-.27,15.07,15.35%,91.10%,8.90%,18.50%,0,17,14.05,1.015

DEC5 13  (67)  100 (Quarterlys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.74,.03,-.02,.24,.18,8.25,14.52%,71.01%,28.99%,55.01%,18,"6,353",6.95,1.30,8.14,8.36,DEC5 13,169,1.71,1.77,-.26,.03,-.03,.25,-.09,1.74,14.03%,28.25%,71.75%,53.60%,83,"4,230",0,1.74
.71,.03,-.02,.25,.17,7.45,14.14%,68.21%,31.79%,60.20%,532,"26,322",5.95,1.495,7.35,7.54,DEC5 13,170,1.93,1.99,-.29,.03,-.03,.26,-.10,1.96,13.72%,31.21%,68.79%,59.09%,375,"27,902",0,1.96
.68,.04,-.02,.27,.17,6.65,13.69%,65.25%,34.75%,65.64%,0,0,4.95,1.695,6.54,6.75,DEC5 13,171,2.18,2.23,-.32,.04,-.03,.27,-.11,2.21,13.41%,34.41%,65.59%,64.99%,"20,546",190,0,2.205
.65,.04,-.02,.28,.17,5.89,13.29%,61.93%,38.07%,71.71%,0,153,3.95,1.94,5.79,5.99,DEC5 13,172,2.46,2.52,-.36,.04,-.03,.28,-.12,2.49,13.14%,37.91%,62.09%,71.40%,8,164,0,2.49
.61,.04,-.02,.29,.16,5.17,12.91%,58.33%,41.67%,78.26%,0,26,2.95,2.22,5.08,5.26,DEC5 13,173,2.77,2.83,-.39,.04,-.03,.29,-.13,2.80,12.83%,41.61%,58.39%,78.14%,66,"1,160",0,2.80
.57,.04,-.02,.30,.16,4.51,12.59%,54.41%,45.59%,85.33%,0,"1,518",1.95,2.555,4.46,4.55,DEC5 13,174,3.13,3.19,-.43,.04,-.03,.30,-.15,3.16,12.57%,45.58%,54.42%,85.31%,11,"1,721",0,3.16
.53,.04,-.02,.30,.15,3.88,12.26%,50.28%,49.72%,92.72%,"5,277","43,598",.95,2.925,3.82,3.93,DEC5 13,175,3.53,3.59,-.47,.04,-.03,.30,-.16,3.56,12.32%,49.73%,50.27%,92.75%,538,"9,967",0,3.56
.48,.05,-.02,.30,.14,3.27,11.87%,45.92%,54.08%,99.50%,41,"1,108",0,3.27,3.24,3.30,DEC5 13,176,3.98,4.05,-.52,.04,-.03,.30,-.18,4.01,12.11%,54.04%,45.96%,99.51%,4,47,.05,3.965
.44,.05,-.02,.30,.13,2.74,11.57%,41.40%,58.60%,89.42%,"1,285",599,0,2.74,2.71,2.77,DEC5 13,177,4.42,4.56,-.56,.04,-.03,.30,-.19,4.49,11.82%,58.46%,41.54%,89.66%,47,13,1.05,3.44
.39,.05,-.02,.29,.12,2.25,11.24%,36.76%,63.24%,79.16%,50,408,0,2.25,2.22,2.28,DEC5 13,178,4.97,5.14,-.61,.04,-.03,.29,-.21,5.06,11.68%,62.83%,37.17%,79.95%,4,5,2.05,3.005
.34,.04,-.02,.28,.10,1.83,10.97%,32.14%,67.86%,69.00%,201,976,0,1.825,1.80,1.85,DEC5 13,179,5.58,5.76,-.65,.04,-.03,.28,-.22,5.67,11.56%,67.09%,32.91%,70.54%,0,2,3.05,2.62
.29,.04,-.02,.26,.09,1.46,10.73%,27.65%,72.35%,59.17%,"2,182","90,002",0,1.46,1.44,1.48,DEC5 13,180,6.24,6.43,-.69,.04,-.03,.27,-.24,6.33,11.46%,71.18%,28.82%,61.60%,15,"1,093",4.05,2.285
.25,.04,-.02,.24,.08,1.14,10.50%,23.33%,76.67%,49.79%,440,"1,042",0,1.145,1.12,1.17,DEC5 13,181,6.94,7.15,-.73,.04,-.03,.25,-.25,7.04,11.38%,75.01%,24.99%,53.23%,0,0,5.05,1.995
.21,.04,-.01,.22,.06,.89,10.32%,19.39%,80.61%,41.26%,3,37,0,.89,.87,.91,DEC5 13,182,7.71,7.92,-.77,.04,-.03,.23,-.27,7.81,11.39%,78.42%,21.58%,45.85%,0,0,6.05,1.765

JAN 14  (84)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.72,.03,-.02,.28,.21,8.62,14.61%,68.21%,31.79%,59.93%,177,"71,921",6.95,1.67,8.55,8.69,JAN 14,169,2.23,2.27,-.29,.03,-.03,.29,-.12,2.25,14.22%,31.26%,68.74%,58.91%,824,"23,103",0,2.25
.69,.03,-.02,.29,.21,7.83,14.23%,65.62%,34.38%,64.66%,"1,028","84,280",5.95,1.875,7.76,7.89,JAN 14,170,2.46,2.50,-.31,.03,-.03,.30,-.13,2.48,13.89%,33.96%,66.04%,63.86%,"1,305","112,089",0,2.48
.66,.03,-.02,.31,.21,7.06,13.86%,62.81%,37.19%,69.77%,708,"15,170",4.95,2.11,7.00,7.12,JAN 14,171,2.73,2.77,-.34,.03,-.03,.31,-.15,2.75,13.62%,36.92%,63.08%,69.26%,"1,243","12,980",0,2.75
.63,.03,-.02,.32,.20,6.32,13.49%,59.79%,40.21%,75.23%,"5,240","34,998",3.95,2.37,6.26,6.38,JAN 14,172,3.02,3.07,-.37,.03,-.03,.32,-.16,3.05,13.33%,40.06%,59.94%,74.95%,"1,214","19,214",0,3.045
.60,.04,-.02,.33,.20,5.61,13.11%,56.57%,43.43%,81.02%,165,"20,790",2.95,2.655,5.55,5.66,JAN 14,173,3.33,3.39,-.41,.03,-.03,.33,-.17,3.36,13.02%,43.37%,56.63%,80.90%,"1,623","16,883",0,3.36
.56,.04,-.02,.33,.19,4.92,12.71%,53.14%,46.86%,87.13%,295,"19,961",1.95,2.965,4.88,4.95,JAN 14,174,3.70,3.75,-.44,.04,-.03,.33,-.19,3.72,12.76%,46.89%,53.11%,87.18%,"3,627","19,211",0,3.725
.52,.04,-.02,.34,.18,4.30,12.42%,49.45%,50.55%,93.64%,"4,675","118,771",.95,3.35,4.27,4.33,JAN 14,175,4.09,4.16,-.48,.04,-.03,.34,-.21,4.12,12.50%,50.56%,49.44%,93.68%,"7,473","19,012",0,4.125
.48,.04,-.02,.34,.17,3.71,12.10%,45.61%,54.39%,99.56%,"4,671","25,486",0,3.71,3.68,3.74,JAN 14,176,4.55,4.60,-.52,.04,-.03,.34,-.22,4.57,12.28%,54.36%,45.64%,99.57%,"3,623","7,493",.05,4.525
.44,.04,-.02,.33,.16,3.18,11.82%,41.66%,58.34%,90.64%,"3,963","10,466",0,3.175,3.15,3.20,JAN 14,177,5.01,5.09,-.56,.04,-.03,.33,-.24,5.05,12.02%,58.25%,41.75%,90.80%,937,"2,837",1.05,4.00
.40,.04,-.02,.33,.15,2.68,11.54%,37.61%,62.39%,81.59%,536,"15,001",0,2.68,2.66,2.70,JAN 14,178,5.51,5.65,-.60,.04,-.03,.33,-.26,5.58,11.80%,62.17%,37.83%,82.01%,486,"1,014",2.05,3.53
.36,.04,-.02,.32,.13,2.25,11.32%,33.60%,66.40%,72.67%,"1,188","40,983",0,2.25,2.22,2.28,JAN 14,179,6.06,6.25,-.64,.04,-.03,.32,-.27,6.16,11.60%,66.08%,33.92%,73.32%,628,487,3.05,3.105
.32,.04,-.02,.30,.12,1.85,11.07%,29.60%,70.40%,63.83%,"8,039","115,780",0,1.855,1.83,1.88,JAN 14,180,6.72,6.85,-.68,.04,-.03,.30,-.29,6.79,11.44%,69.86%,30.14%,64.94%,716,"1,306",4.05,2.735
.28,.04,-.02,.28,.10,1.52,10.88%,25.78%,74.22%,55.43%,743,"66,630",0,1.52,1.50,1.54,JAN 14,181,7.37,7.57,-.71,.04,-.03,.29,-.31,7.47,11.33%,73.44%,26.56%,57.05%,46,559,5.05,2.42
.24,.03,-.01,.26,.09,1.23,10.70%,22.15%,77.85%,47.50%,872,"47,157",0,1.23,1.21,1.25,JAN 14,182,8.07,8.30,-.75,.03,-.02,.27,-.33,8.18,11.20%,76.88%,23.12%,49.53%,13,236,6.05,2.135

JAN 14  (84)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.72,.03,-.02,.28,.21,8.59,14.51%,68.35%,31.65%,59.66%,0,"1,127",6.95,1.64,8.36,8.82,JAN 14,169,2.12,2.34,-.29,.03,-.03,.29,-.12,2.23,14.15%,31.16%,68.84%,58.73%,0,"2,403",0,2.23
.69,.03,-.02,.29,.21,7.80,14.14%,65.73%,34.27%,64.46%,1,"1,436",5.95,1.85,7.57,8.03,JAN 14,170,2.36,2.58,-.31,.03,-.03,.30,-.13,2.47,13.86%,33.92%,66.08%,63.78%,0,"3,891",0,2.47
.66,.03,-.02,.31,.21,7.03,13.76%,62.92%,37.08%,69.57%,0,723,4.95,2.08,6.80,7.26,JAN 14,171,2.62,2.84,-.34,.03,-.03,.31,-.15,2.73,13.55%,36.85%,63.15%,69.12%,0,468,0,2.73
.63,.04,-.02,.32,.20,6.29,13.40%,59.88%,40.12%,75.07%,0,667,3.95,2.34,6.06,6.52,JAN 14,172,2.85,3.21,-.37,.03,-.03,.32,-.16,3.03,13.29%,40.02%,59.98%,74.87%,10,668,0,3.03
.60,.04,-.02,.33,.20,5.59,13.06%,56.60%,43.40%,80.96%,0,541,2.95,2.64,5.41,5.77,JAN 14,173,3.18,3.53,-.41,.04,-.03,.33,-.17,3.36,13.01%,43.36%,56.64%,80.87%,0,25,0,3.355
.56,.04,-.02,.33,.19,4.92,12.72%,53.13%,46.87%,87.15%,0,310,1.95,2.97,4.74,5.10,JAN 14,174,3.54,3.90,-.44,.04,-.03,.33,-.19,3.72,12.74%,46.88%,53.12%,87.17%,10,34,0,3.72
.52,.04,-.02,.34,.18,4.29,12.39%,49.46%,50.54%,93.63%,0,"1,453",.95,3.34,4.11,4.47,JAN 14,175,3.94,4.29,-.48,.04,-.03,.34,-.21,4.11,12.47%,50.56%,49.44%,93.67%,0,635,0,4.115
.48,.04,-.02,.34,.17,3.77,12.28%,45.64%,54.36%,99.57%,0,0,0,3.77,2.61,4.93,JAN 14,176,4.38,4.74,-.52,.04,-.03,.34,-.22,4.56,12.24%,54.36%,45.64%,99.56%,0,156,.05,4.51
.44,.04,-.02,.33,.16,3.16,11.78%,41.63%,58.37%,90.60%,0,337,0,3.16,2.98,3.34,JAN 14,177,3.82,6.19,-.56,.04,-.03,.33,-.24,5.01,11.88%,58.31%,41.69%,90.69%,0,0,1.05,3.955
.40,.04,-.02,.33,.15,2.67,11.51%,37.58%,62.42%,81.54%,0,50,0,2.67,2.56,2.78,JAN 14,178,3.20,6.96,-.61,.04,-.03,.32,-.26,5.08,10.26%,63.63%,36.37%,79.26%,0,0,2.05,3.03
.33,.05,-.01,.31,.12,1.68,9.48%,31.01%,68.99%,67.48%,0,0,0,1.68,0,3.36,JAN 14,179,3.78,8.06,-.65,.04,-.03,.31,-.28,5.92,10.85%,66.98%,33.02%,71.51%,0,0,3.05,2.87
.32,.04,-.02,.30,.12,1.85,11.05%,29.57%,70.43%,63.78%,0,91,0,1.85,1.74,1.96,JAN 14,180,6.57,7.03,-.67,.04,-.03,.30,-.29,6.80,11.49%,69.79%,30.21%,65.08%,5,39,4.05,2.75
.28,.04,-.02,.28,.11,1.53,10.93%,25.87%,74.13%,55.63%,0,0,0,1.535,.39,2.68,JAN 14,181,5.34,9.18,-.73,.04,-.02,.28,-.31,7.26,10.59%,74.74%,25.26%,54.34%,0,0,5.05,2.21
.24,.03,-.01,.26,.09,1.22,10.66%,22.08%,77.92%,47.34%,0,35,0,1.22,1.11,1.33,JAN 14,182,5.80,10.18,-.76,.03,-.02,.26,-.33,7.99,10.46%,78.33%,21.67%,46.48%,0,0,6.05,1.94

FEB 14  (119)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.69,.03,-.02,.35,.30,9.41,14.68%,64.79%,35.21%,66.17%,270,225,6.95,2.455,9.32,9.49,FEB 14,169,3.16,3.23,-.32,.02,-.02,.36,-.19,3.20,14.60%,35.11%,64.89%,65.99%,21,595,0,3.195
.66,.03,-.02,.36,.30,8.67,14.42%,62.43%,37.57%,70.49%,20,436,5.95,2.715,8.59,8.74,FEB 14,170,3.44,3.49,-.34,.03,-.02,.37,-.21,3.47,14.35%,37.49%,62.51%,70.34%,"3,001","1,402",0,3.465
.64,.03,-.02,.37,.29,7.94,14.13%,59.97%,40.03%,74.96%,20,284,4.95,2.985,7.86,8.01,FEB 14,171,3.72,3.78,-.37,.03,-.02,.38,-.22,3.75,14.07%,39.98%,60.02%,74.86%,102,577,0,3.75
.61,.03,-.02,.38,.28,7.23,13.83%,57.39%,42.61%,79.63%,34,487,3.95,3.275,7.17,7.28,FEB 14,172,4.03,4.10,-.39,.03,-.02,.39,-.24,4.07,13.82%,42.61%,57.39%,79.61%,100,"2,227",0,4.065
.58,.03,-.02,.39,.28,6.55,13.54%,54.66%,45.34%,84.52%,206,398,2.95,3.595,6.51,6.58,FEB 14,173,4.37,4.44,-.42,.03,-.03,.39,-.26,4.40,13.56%,45.35%,54.65%,84.55%,66,139,0,4.405
.55,.03,-.02,.40,.27,5.87,13.20%,51.83%,48.17%,89.57%,173,292,1.95,3.925,5.81,5.94,FEB 14,174,4.74,4.81,-.45,.03,-.03,.40,-.27,4.78,13.32%,48.21%,51.79%,89.66%,329,"3,100",0,4.775
.52,.03,-.02,.40,.26,5.28,13.00%,48.84%,51.16%,94.88%,578,"8,226",.95,4.335,5.25,5.32,FEB 14,175,5.14,5.21,-.48,.03,-.03,.40,-.29,5.18,13.07%,51.17%,48.83%,94.91%,345,"3,437",0,5.175
.49,.03,-.02,.40,.24,4.70,12.75%,45.77%,54.23%,99.65%,142,969,0,4.705,4.67,4.74,FEB 14,176,5.56,5.64,-.51,.03,-.02,.40,-.31,5.60,12.82%,54.22%,45.78%,99.65%,163,190,.05,5.55
.46,.03,-.02,.40,.23,4.15,12.48%,42.62%,57.38%,92.54%,43,555,0,4.15,4.12,4.18,FEB 14,177,6.02,6.10,-.54,.03,-.02,.40,-.33,6.06,12.58%,57.35%,42.65%,92.60%,320,6,1.05,5.01
.42,.03,-.02,.39,.22,3.64,12.23%,39.40%,60.60%,85.35%,285,621,0,3.64,3.61,3.67,FEB 14,178,6.52,6.60,-.57,.03,-.02,.39,-.35,6.56,12.35%,60.52%,39.48%,85.49%,44,6,2.05,4.51
.39,.03,-.02,.38,.20,3.17,11.99%,36.16%,63.84%,78.12%,195,624,0,3.165,3.14,3.19,FEB 14,179,7.04,7.14,-.61,.03,-.02,.38,-.37,7.09,12.12%,63.73%,36.27%,78.34%,192,24,3.05,4.04
.36,.03,-.02,.37,.19,2.74,11.79%,32.94%,67.06%,70.98%,72,"3,333",0,2.74,2.71,2.77,FEB 14,180,7.56,7.74,-.64,.03,-.02,.37,-.40,7.65,11.87%,66.97%,33.03%,71.18%,75,52,4.05,3.60
.32,.03,-.02,.36,.17,2.35,11.57%,29.73%,70.27%,63.92%,207,481,0,2.345,2.32,2.37,FEB 14,181,8.20,8.36,-.67,.03,-.02,.36,-.42,8.28,11.73%,70.06%,29.94%,64.36%,0,10,5.05,3.23
.29,.03,-.01,.34,.15,1.99,11.38%,26.62%,73.38%,57.09%,976,"1,591",0,1.995,1.97,2.02,FEB 14,182,8.83,9.00,-.71,.03,-.02,.34,-.44,8.91,11.49%,73.20%,26.80%,57.47%,0,0,6.05,2.865

FEB 14  (119)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.69,.03,-.02,.35,.30,9.39,14.64%,64.84%,35.16%,66.08%,0,0,6.95,2.44,9.16,9.62,FEB 14,169,3.02,3.38,-.32,.02,-.02,.36,-.19,3.20,14.61%,35.13%,64.87%,66.03%,0,0,0,3.20
.66,.03,-.02,.36,.30,8.63,14.32%,62.53%,37.47%,70.30%,0,0,5.95,2.68,8.40,8.86,FEB 14,170,3.28,3.64,-.34,.03,-.02,.37,-.21,3.46,14.33%,37.48%,62.52%,70.32%,0,5,0,3.46
.64,.03,-.02,.37,.29,7.90,14.03%,60.05%,39.95%,74.80%,0,0,4.95,2.95,7.67,8.13,FEB 14,171,3.57,3.93,-.37,.03,-.02,.38,-.22,3.75,14.07%,39.98%,60.02%,74.86%,0,0,0,3.75
.61,.03,-.02,.38,.28,7.20,13.76%,57.44%,42.56%,79.53%,0,0,3.95,3.25,6.97,7.43,FEB 14,172,3.89,4.25,-.39,.03,-.02,.39,-.24,4.07,13.83%,42.62%,57.38%,79.63%,0,0,0,4.07
.58,.03,-.02,.39,.28,6.53,13.49%,54.69%,45.31%,84.46%,0,320,2.95,3.575,6.30,6.75,FEB 14,173,4.23,4.59,-.42,.03,-.03,.39,-.26,4.41,13.57%,45.36%,54.64%,84.56%,0,0,0,4.41
.55,.03,-.02,.40,.27,5.88,13.22%,51.83%,48.17%,89.58%,0,0,1.95,3.93,5.70,6.06,FEB 14,174,4.60,4.96,-.45,.03,-.03,.40,-.27,4.78,13.33%,48.22%,51.78%,89.67%,0,0,0,4.78
.52,.03,-.02,.40,.26,5.26,12.94%,48.85%,51.15%,94.86%,0,5,.95,4.31,5.08,5.44,FEB 14,175,4.99,5.35,-.48,.03,-.03,.40,-.29,5.17,13.06%,51.17%,48.83%,94.90%,0,0,0,5.17
.49,.03,-.02,.40,.24,4.68,12.69%,45.76%,54.24%,99.65%,0,10,0,4.68,4.50,4.86,FEB 14,176,5.42,5.78,-.51,.03,-.02,.40,-.31,5.60,12.82%,54.22%,45.78%,99.65%,5,0,.05,5.55
.46,.03,-.02,.40,.23,4.14,12.45%,42.61%,57.39%,92.53%,0,0,0,4.14,3.96,4.32,FEB 14,177,5.84,6.30,-.54,.03,-.02,.40,-.33,6.07,12.60%,57.34%,42.66%,92.62%,0,9,1.05,5.02
.42,.03,-.02,.39,.22,3.63,12.21%,39.39%,60.61%,85.32%,0,0,0,3.63,3.45,3.81,FEB 14,178,6.35,6.81,-.57,.03,-.02,.39,-.35,6.58,12.40%,60.49%,39.51%,85.55%,0,0,2.05,4.53
.39,.03,-.02,.38,.20,3.17,11.99%,36.16%,63.84%,78.12%,0,0,0,3.165,2.99,3.34,FEB 14,179,6.89,7.35,-.61,.03,-.02,.38,-.37,7.12,12.20%,63.67%,36.33%,78.48%,0,0,3.05,4.07
.36,.03,-.02,.37,.19,2.74,11.79%,32.94%,67.06%,70.98%,0,0,0,2.74,2.63,2.85,FEB 14,180,7.46,7.92,-.64,.03,-.02,.37,-.39,7.69,11.98%,66.85%,33.15%,71.43%,0,0,4.05,3.64
.32,.03,-.02,.36,.17,2.36,11.60%,29.77%,70.23%,64.00%,0,0,0,2.355,2.25,2.46,FEB 14,181,8.10,8.55,-.67,.03,-.02,.36,-.41,8.33,11.85%,69.89%,30.11%,64.71%,0,0,5.05,3.275
.29,.03,-.01,.34,.15,2.01,11.43%,26.69%,73.31%,57.24%,0,0,0,2.01,1.90,2.12,FEB 14,182,8.75,9.21,-.70,.03,-.02,.35,-.44,8.98,11.68%,72.91%,27.09%,58.09%,0,0,6.05,2.93

MAR 14  (147)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.66,.02,-.02,.40,.34,9.97,15.21%,61.54%,38.46%,71.12%,118,"14,738",6.95,3.02,9.89,10.05,MAR 14,169,4.11,4.16,-.34,.02,-.02,.41,-.26,4.14,15.12%,38.38%,61.62%,70.97%,423,"8,517",0,4.135
.64,.02,-.02,.41,.34,9.24,14.93%,59.42%,40.58%,74.88%,133,"24,250",5.95,3.29,9.16,9.32,MAR 14,170,4.40,4.46,-.37,.02,-.02,.42,-.28,4.43,14.88%,40.53%,59.47%,74.80%,273,"16,797",0,4.43
.62,.02,-.02,.42,.34,8.56,14.72%,57.17%,42.83%,78.87%,5,"17,818",4.95,3.605,8.50,8.61,MAR 14,171,4.72,4.77,-.39,.02,-.02,.43,-.30,4.75,14.64%,42.77%,57.23%,78.76%,115,"4,369",0,4.745
.59,.03,-.02,.43,.33,7.86,14.42%,54.89%,45.11%,82.87%,23,"6,673",3.95,3.905,7.81,7.90,MAR 14,172,5.06,5.12,-.41,.02,-.02,.43,-.31,5.09,14.42%,45.11%,54.89%,82.87%,6,"4,209",0,5.09
.57,.03,-.02,.43,.32,7.20,14.17%,52.48%,47.52%,87.06%,83,"5,349",2.95,4.25,7.15,7.25,MAR 14,173,5.43,5.48,-.44,.02,-.02,.44,-.33,5.45,14.20%,47.53%,52.47%,87.08%,18,"7,564",0,5.455
.54,.03,-.02,.44,.31,6.54,13.86%,50.02%,49.98%,91.32%,95,"9,102",1.95,4.59,6.48,6.60,MAR 14,174,5.82,5.88,-.46,.03,-.02,.44,-.35,5.85,13.99%,50.02%,49.98%,91.40%,761,"5,890",0,5.85
.51,.03,-.02,.44,.30,5.95,13.66%,47.44%,52.56%,95.75%,"1,532","39,957",.95,5.005,5.92,5.99,MAR 14,175,6.24,6.29,-.49,.03,-.02,.44,-.37,6.26,13.77%,52.57%,47.43%,95.78%,"1,313","6,772",0,6.265
.49,.03,-.02,.44,.29,5.36,13.38%,44.80%,55.20%,99.69%,950,"5,373",0,5.365,5.33,5.40,MAR 14,176,6.68,6.74,-.51,.03,-.02,.44,-.39,6.71,13.56%,55.17%,44.83%,99.69%,41,"2,309",.05,6.66
.46,.03,-.02,.44,.28,4.83,13.17%,42.12%,57.88%,93.45%,67,"16,906",0,4.83,4.79,4.87,MAR 14,177,7.11,7.23,-.54,.03,-.02,.44,-.41,7.17,13.32%,57.83%,42.17%,93.53%,18,552,1.05,6.12
.43,.03,-.02,.44,.26,4.31,12.93%,39.37%,60.63%,87.14%,151,"2,178",0,4.31,4.27,4.35,MAR 14,178,7.60,7.74,-.57,.03,-.02,.44,-.44,7.67,13.12%,60.52%,39.48%,87.32%,33,938,2.05,5.62
.40,.03,-.02,.43,.25,3.83,12.70%,36.61%,63.39%,80.80%,331,"5,594",0,3.825,3.79,3.86,MAR 14,179,8.14,8.32,-.60,.03,-.02,.43,-.46,8.23,12.98%,63.18%,36.82%,81.22%,5,613,3.05,5.18
.37,.03,-.01,.42,.23,3.38,12.48%,33.83%,66.17%,74.48%,305,"79,859",0,3.375,3.34,3.41,MAR 14,180,8.72,8.87,-.62,.03,-.02,.42,-.48,8.80,12.80%,65.86%,34.14%,75.10%,53,"1,031",4.05,4.745
.34,.03,-.01,.41,.22,2.97,12.28%,31.09%,68.91%,68.26%,405,"4,291",0,2.965,2.93,3.00,MAR 14,181,9.32,9.48,-.65,.03,-.02,.41,-.50,9.40,12.64%,68.50%,31.50%,69.12%,7,533,5.05,4.35
.31,.03,-.01,.39,.20,2.58,12.08%,28.37%,71.63%,62.14%,76,"12,303",0,2.585,2.55,2.62,MAR 14,182,9.96,10.14,-.68,.03,-.02,.40,-.52,10.05,12.52%,71.04%,28.96%,63.38%,3,408,6.05,4.00

MAR 14  (147)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
